Session;Académie;Sexe;Statut du candidat;Voie;Série;Diplôme spécialité;Nombre d'inscrits;Nombre de présents;Nombre d'admis au 1er groupe;Nombre de refusés au 1er groupe;Nombre d'ajournés, passant les épreuves du 2nd groupe;Nombre d'admis à l'issue du 2nd groupe;Nombre de refusés à l'issue du 2nd groupe;Nombre d'admis totaux;Nombre d'admis avec mention TB avec les félicitations du jury;Nombre d'admis avec mention TB sans les félicitations du jury;Nombre d'admis avec mention B;Nombre d'admis avec mention AB;Nombre d'admis sans mention;Nombre de refusés totaux
2021;STRASBOURG;FILLES;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;STRASBOURG;FILLES;INDIVIDUEL;BAC TECHNOLOGIQUE;STD2A;BAC STD2A SCIENCES & TECHNO. DESIGN-ARTS APPLIQUES;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;STRASBOURG;FILLES;INDIVIDUEL;BAC TECHNOLOGIQUE;STMG;BAC STMG MERCATIQUE (MARKETING);6.0;4.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;2.0;1.0;0.0
2021;STRASBOURG;FILLES;INDIVIDUEL;BAC TECHNOLOGIQUE;STMG;BAC STMG RESSOURCES HUMAINES ET COMMUNICATION;8.0;4.0;0.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0
2021;STRASBOURG;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 22105 LABORATOIRE CONTROLE QUALITE;9.0;9.0;9.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;2.0;4.0;3.0;0.0
2021;STRASBOURG;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 22107 TEC CONS VTE ALIMENTATION P.ALIM;4.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;0.0
2021;STRASBOURG;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22106 CUISINE;25.0;25.0;20.0;5.0;0.0;0.0;0.0;20.0;0.0;4.0;1.0;10.0;5.0;5.0
2021;STRASBOURG;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25406 OUVRAGES DU BATIMENT METALLERIE;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2021;STRASBOURG;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;441.0;441.0;379.0;31.0;31.0;20.0;11.0;399.0;0.0;15.0;77.0;142.0;165.0;42.0
2021;STRASBOURG;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33101 OPTIQUE LUNETTERIE;6.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;2.0;2.0;1.0;0.0
2021;STRASBOURG;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;545.0;545.0;521.0;5.0;19.0;5.0;14.0;526.0;0.0;25.0;117.0;248.0;136.0;19.0
2021;STRASBOURG;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STI2D;BAC STI2D ARCHITECTURE ET CONSTRUCTION;45.0;45.0;45.0;0.0;0.0;0.0;0.0;45.0;0.0;3.0;8.0;18.0;16.0;0.0
2021;STRASBOURG;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STL;BAC STL BIOCHIM.-BIOLOGIE-BIOTECHNOL.;143.0;143.0;120.0;3.0;20.0;6.0;14.0;126.0;0.0;10.0;22.0;47.0;47.0;17.0
2021;STRASBOURG;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STL;BAC STL SCIENCES PHYSIQUES CHIMIQUES  EN LABORAT.;33.0;33.0;29.0;0.0;4.0;0.0;4.0;29.0;0.0;3.0;5.0;6.0;15.0;4.0
2021;STRASBOURG;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23102 TRAVAUX PUBLICS;24.0;23.0;15.0;6.0;2.0;0.0;2.0;15.0;0.0;1.0;8.0;3.0;3.0;8.0
2021;STRASBOURG;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23304 AMENAGEMENT FINITION BATIMENT;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2021;STRASBOURG;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25007 MAINTENANCE EQUIPEMENTS INDUST.;48.0;48.0;46.0;1.0;1.0;1.0;0.0;47.0;0.0;2.0;16.0;14.0;15.0;1.0
2021;STRASBOURG;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25215 MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT;28.0;28.0;22.0;5.0;1.0;1.0;0.0;23.0;0.0;0.0;9.0;7.0;7.0;5.0
2021;STRASBOURG;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25219 MAINT.MATERIELS OPT.A AGRICOLES;10.0;10.0;9.0;1.0;0.0;0.0;0.0;9.0;0.0;1.0;2.0;4.0;2.0;1.0
2021;STRASBOURG;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25509 TECHNIC. FROID CONDITIONNEMT AIR;11.0;11.0;11.0;0.0;0.0;0.0;0.0;11.0;0.0;1.0;3.0;5.0;2.0;0.0
2021;STRASBOURG;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31106 LOGISTIQUE;25.0;25.0;20.0;3.0;2.0;2.0;0.0;22.0;0.0;0.0;6.0;8.0;8.0;3.0
2021;STRASBOURG;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31202 COMMERCE;70.0;70.0;57.0;8.0;5.0;3.0;2.0;60.0;0.0;8.0;8.0;23.0;21.0;10.0
2021;STRASBOURG;GARCONS;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31202 COMMERCE;7.0;5.0;3.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;2.0
2021;STRASBOURG;GARCONS;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 20102 PILOTE DE LIGNE DE PRODUCTION;3.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0
2021;STRASBOURG;GARCONS;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23404 TECHNICIEN CONSTRUCTEUR BOIS;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0
2021;STRASBOURG;GARCONS;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;13.0;13.0;13.0;0.0;0.0;0.0;0.0;13.0;0.0;2.0;5.0;4.0;2.0;0.0
2021;STRASBOURG;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25214 MAINT.VEHIC.OPTA VOIT.PARTICUL.;4.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
2021;STRASBOURG;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;9.0;5.0;2.0;2.0;1.0;0.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;3.0
2021;STRASBOURG;GARCONS;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31106 LOGISTIQUE;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2021;STRASBOURG;GARCONS;INDIVIDUEL;BAC TECHNOLOGIQUE;STMG;BAC STMG MERCATIQUE (MARKETING);17.0;14.0;8.0;5.0;1.0;0.0;1.0;8.0;0.0;0.0;1.0;1.0;6.0;6.0
2021;STRASBOURG;GARCONS;INDIVIDUEL;BAC TECHNOLOGIQUE;STMG;BAC STMG SYSTEMES D'INFORMATION DE GESTION;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2021;STRASBOURG;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21303 FORET;10.0;9.0;8.0;1.0;0.0;0.0;0.0;8.0;0.0;0.0;1.0;4.0;3.0;1.0
2021;STRASBOURG;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23404 TECHNICIEN CONSTRUCTEUR BOIS;21.0;21.0;17.0;0.0;4.0;4.0;0.0;21.0;0.0;0.0;3.0;1.0;17.0;0.0
2021;STRASBOURG;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25408 REPARATION DES CARROSSERIES;20.0;19.0;14.0;5.0;0.0;0.0;0.0;14.0;0.0;0.0;1.0;9.0;4.0;5.0
2021;STRASBOURG;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25513 SYST.NUM.OPT.A SURETE SECURITE;29.0;29.0;23.0;4.0;2.0;2.0;0.0;25.0;0.0;0.0;5.0;8.0;12.0;4.0
2021;STRASBOURG;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31108 TRANSPORT;17.0;17.0;6.0;10.0;1.0;0.0;1.0;6.0;0.0;1.0;1.0;0.0;4.0;11.0
2021;STRASBOURG;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31109 TRANSPORT FLUVIAL;12.0;12.0;8.0;4.0;0.0;0.0;0.0;8.0;0.0;1.0;3.0;3.0;1.0;4.0
2021;STRASBOURG;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31206 VENTE (PROSPECT.NEGO.SUIV.CLIENT;50.0;50.0;33.0;10.0;7.0;5.0;2.0;38.0;0.0;0.0;9.0;13.0;16.0;12.0
2021;STRASBOURG;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 32207 REAL.PR.IMPR.PLURI.OPTA.PR.GRAPH.;14.0;14.0;13.0;1.0;0.0;0.0;0.0;13.0;0.0;0.0;5.0;7.0;1.0;1.0
2021;STRASBOURG;GARCONS;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 32208 REAL.PR.IMPR.PLURI.OPTB.PR.IMPR.;18.0;18.0;13.0;5.0;0.0;0.0;0.0;13.0;0.0;0.0;1.0;4.0;8.0;5.0
2021;STRASBOURG;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STD2A;BAC STD2A SCIENCES & TECHNO. DESIGN-ARTS APPLIQUES;22.0;22.0;22.0;0.0;0.0;0.0;0.0;22.0;1.0;3.0;9.0;9.0;0.0;0.0
2021;STRASBOURG;GARCONS;SCOLAIRE;BAC TECHNOLOGIQUE;STI2D;BAC STI2D INNOVATION TECHNO.  ET ECO CONCEPTION;259.0;259.0;232.0;8.0;19.0;10.0;9.0;242.0;0.0;11.0;51.0;95.0;85.0;17.0
2021;TOULOUSE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23304 AMENAGEMENT FINITION BATIMENT;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2021;TOULOUSE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25303 AERONAUTIQUE OPTION SYSTEMES;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2021;TOULOUSE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES AGRI;BAC PRO AG 33002 SERV PERS TERRIT;4.0;4.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;3.0;1.0;0.0
2021;TOULOUSE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 30001 GESTION-ADMINISTRATION;12.0;12.0;11.0;1.0;0.0;0.0;0.0;11.0;0.0;0.0;6.0;2.0;3.0;1.0
2021;TOULOUSE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31106 LOGISTIQUE;2.0;2.0;1.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0
2021;TOULOUSE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31202 COMMERCE;83.0;79.0;67.0;6.0;6.0;4.0;2.0;71.0;0.0;4.0;19.0;31.0;17.0;8.0
2021;TOULOUSE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 32207 REAL.PR.IMPR.PLURI.OPTA.PR.GRAPH.;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0
2021;TOULOUSE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 32304 PHOTOGRAPHIE;3.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;1.0;0.0
2021;TOULOUSE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;2.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
2021;TOULOUSE;FILLES;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33403 COMMERC. SERVICES EN RESTAURATION;3.0;3.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0
2021;TOULOUSE;FILLES;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31210 ACCUEIL -RELATION CLIENTS USAGERS;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;TOULOUSE;FILLES;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33603 ESTHETIQUE COSMETIQUE PARFUMERIE;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;TOULOUSE;FILLES;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;STMG;BAC STMG GESTION ET FINANCE;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0
2021;TOULOUSE;FILLES;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;STMG;BAC STMG RESSOURCES HUMAINES ET COMMUNICATION;5.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;3.0;0.0;2.0;0.0
2021;TOULOUSE;FILLES;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21114 CONDUITE PRODUCTIONS HORTICOLES;10.0;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;7.0;3.0;0.0;0.0
2021;TOULOUSE;FILLES;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33602 PERRUQUIER POSTICHEUR;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2021;TOULOUSE;FILLES;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21211 COND GEST ENTR HIPPIQUE;6.0;6.0;5.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;1.0;3.0;1.0
2021;TOULOUSE;FILLES;INDIVIDUEL;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33004 ACC.SOINS-S.PERS. OPT.EN STRUCTUR;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;TOULOUSE;FILLES;INDIVIDUEL;BAC TECHNOLOGIQUE;STAV;BAC STAV AGRONOMIE ALIM ENV TERRITOI;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2021;TOULOUSE;FILLES;INDIVIDUEL;BAC TECHNOLOGIQUE;STMG;BAC STMG MERCATIQUE (MARKETING);9.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC GENERAL;GENERALE;BAC GENE 10019 BAC GENERAL;9116.0;9114.0;8903.0;47.0;164.0;103.0;61.0;9006.0;184.0;1253.0;2690.0;3265.0;1614.0;108.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21113 CGEVV;3.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;0.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21114 CONDUITE PRODUCTIONS HORTICOLES;15.0;15.0;13.0;2.0;0.0;0.0;0.0;13.0;0.0;1.0;3.0;3.0;6.0;2.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 21211 COND GEST ENTR HIPPIQUE;47.0;47.0;45.0;2.0;0.0;0.0;0.0;45.0;0.0;3.0;6.0;16.0;20.0;2.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 22107 TEC CONS VTE ALIMENTATION P.ALIM;10.0;9.0;6.0;3.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;2.0;3.0;3.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22003 BIO-INDUSTRIES DE TRANSFORMATION;16.0;16.0;5.0;2.0;9.0;4.0;5.0;9.0;0.0;0.0;3.0;1.0;5.0;7.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22004 PROC. CHIMIE EAU PAPIERS-CARTONS;4.0;4.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;2.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22105 BOULANGER-PÂTISSIER;35.0;35.0;34.0;1.0;0.0;0.0;0.0;34.0;0.0;11.0;16.0;5.0;2.0;1.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22703 TECHN.INSTALL.SYST.ENERG.CLIMATI;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23004 TECHN. ETUDES BAT.A ETUDES & ECO.;12.0;12.0;8.0;3.0;1.0;1.0;0.0;9.0;0.0;0.0;1.0;2.0;6.0;3.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BACPRO 23103 TECHNICIEN GEOMETRE-TOPOGRAPHE;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23408 AGENCEMENT ESPACE ARCHITECTURAL;11.0;11.0;9.0;2.0;0.0;0.0;0.0;9.0;0.0;0.0;3.0;2.0;4.0;2.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25220 MAINT.MATERIELS OPT.B TP MANUT.;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25510 METIERS ELECT. ENVIRON. CONNECTES;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31106 LOGISTIQUE;7.0;7.0;4.0;1.0;2.0;2.0;0.0;6.0;0.0;0.0;0.0;3.0;3.0;1.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 31210 ACCUEIL -RELATION CLIENTS USAGERS;259.0;258.0;221.0;15.0;22.0;19.0;3.0;240.0;0.0;6.0;58.0;85.0;91.0;18.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 32208 REAL.PR.IMPR.PLURI.OPTB.PR.IMPR.;7.0;7.0;7.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;4.0;1.0;2.0;0.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33002 SERVICES DE PROXIMITE  VIE LOCAL;22.0;22.0;22.0;0.0;0.0;0.0;0.0;22.0;0.0;2.0;11.0;6.0;3.0;0.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 33602 PERRUQUIER POSTICHEUR;6.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;2.0;3.0;0.0;0.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;830.0;830.0;762.0;9.0;59.0;30.0;29.0;792.0;0.0;17.0;150.0;342.0;283.0;38.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STAV;BAC STAV AGRONOMIE ALIM ENV TERRITOI;160.0;159.0;157.0;2.0;0.0;0.0;0.0;157.0;0.0;2.0;30.0;78.0;47.0;2.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STI2D;BAC STI2D ENERGIES  ET ENVIRONNEMENT;8.0;8.0;7.0;0.0;1.0;0.0;1.0;7.0;0.0;0.0;2.0;2.0;3.0;1.0
2021;TOULOUSE;FILLES;SCOLAIRE;BAC TECHNOLOGIQUE;STL;BAC STL SCIENCES PHYSIQUES CHIMIQUES  EN LABORAT.;103.0;103.0;94.0;0.0;9.0;9.0;0.0;103.0;0.0;6.0;23.0;34.0;40.0;0.0
2021;TOULOUSE;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION AGRI;BAC PRO AG 22107 TEC CONS VTE ALIMENTATION P.ALIM;6.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;3.0;1.0;0.0
2021;TOULOUSE;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22104 BOUCHER CHARCUTIER TRAITEUR;6.0;6.0;5.0;0.0;1.0;1.0;0.0;6.0;0.0;0.0;2.0;1.0;3.0;0.0
2021;TOULOUSE;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 23206 INTERV. SUR PATRIMOINE BATI OPT.B;3.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0
2021;TOULOUSE;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25007 MAINTENANCE EQUIPEMENTS INDUST.;22.0;22.0;17.0;2.0;3.0;3.0;0.0;20.0;0.0;6.0;1.0;6.0;7.0;2.0
2021;TOULOUSE;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25106 TECHNICIEN D'USINAGE;55.0;53.0;44.0;3.0;6.0;4.0;2.0;48.0;0.0;7.0;7.0;18.0;16.0;5.0
2021;TOULOUSE;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25219 MAINT.MATERIELS OPT.A AGRICOLES;36.0;35.0;28.0;5.0;2.0;1.0;1.0;29.0;0.0;0.0;7.0;8.0;14.0;6.0
2021;TOULOUSE;GARCONS;APPRENTISSAGE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25220 MAINT.MATERIELS OPT.B TP MANUT.;16.0;16.0;11.0;3.0;2.0;2.0;0.0;13.0;0.0;1.0;1.0;2.0;9.0;3.0
2021;TOULOUSE;GARCONS;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 25007 MAINTENANCE EQUIPEMENTS INDUST.;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2021;TOULOUSE;GARCONS;ENSEIGNEMENT A DISTANCE;BAC PROFESSIONNEL;BAC PRO SERVICES MEN;BAC PRO 30001 GESTION-ADMINISTRATION;3.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0
2021;TOULOUSE;GARCONS;ENSEIGNEMENT A DISTANCE;BAC TECHNOLOGIQUE;ST2S;BAC ST2S SCIENCES & TECHNO. SANTE & SOCIAL;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
2021;TOULOUSE;GARCONS;FORMATION CONTINUE;BAC PROFESSIONNEL;BAC PRO PRODUCTION MEN;BAC PRO 22704 TECHN. MAINT. SYST.ENERG.CLIMATI;4.0;4.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;2.0;0.0
